職務類別,工作地區,學歷要求,工作經驗,公司規模,產業類別,上班時間,需求技能數量,薪資,職缺名稱,公司名稱
硬體,新北市三重區,碩士,不拘,40,自動控制相關業,日班,0,80000,硬體系統驗證工程師 Hardware System Validation Engineer,和旺昌噴霧股份有限公司
硬體,台北市北投區,專科,不拘,0,光學器材製造業,日班,0,32500,硬體工讀生,捷將科技有限公司
硬體,高雄市前鎮區,高中職,不拘,80,其他相關製造業,日班,5,42500,硬體工程師,大灃科技股份有限公司
硬體,高雄市燕巢區,大學,不拘,8,醫療器材製造業,日班,5,40000,硬體設計助理工程師,亮宙科技股份有限公司
硬體,新竹縣湖口鄉,大學,不拘,299,電腦及其週邊設備製造業,夜班,0,45000,【RD2-S-1】(硬體)研發助理工程師-新竹,泓格科技股份有限公司
硬體,台北市中山區,專科,不拘,600,金屬結構及建築組件製造業,日班,0,40000,資訊硬體管理人員,中華鋁門窗_中華電線電纜股份有限公司
硬體,高雄市燕巢區,大學,不拘,8,醫療器材製造業,日班,5,60000,硬體設計工程師,亮宙科技股份有限公司
硬體,台北市北投區,大學,不拘,0,電腦及其週邊設備製造業,夜班,0,30000,RD21010 硬體研發工程師(筆記型電腦),華碩電腦股份有限公司
硬體,台北市南港區,大學,不拘,0,人力仲介代徵,日班,0,42500,[南港]前進外商筆電品牌廠_初階硬體測試工程師(KA_823),藝珂人事顧問股份有限公司
硬體,新竹市,大學,不拘,0,其他電子零組件相關業,日班,6,66000,硬體工程師,兆發科技股份有限公司
硬體,高雄市岡山區,大學,不拘,400,其他金屬相關製造業,日班,0,33000,硬體工程師,芳生螺絲股份有限公司
硬體,台北市內湖區,專科,不拘,350,半導體製造業,夜班,3,47500,STL-硬體助理工程師,偉詮電子股份有限公司
硬體,台中市南區,大學,不拘,2900,醫院,夜班,0,38850,資訊室 硬體工程師(維運類),中山醫學大學附設醫院
硬體,新北市汐止區,碩士,不拘,13,電子通訊／電腦週邊零售業,日班,8,42500,IDC 機房硬體維運工程師,翔傲國際電訊股份有限公司
硬體,高雄市仁武區,碩士,不拘,0,廣告行銷公關業,日班,3,54000,會場硬體佈置人員,誠豐活動行銷有限公司
硬體,高雄市鳳山區,大學,不拘,0,消費性電子產品製造業,日班,0,36000,硬體助理工程師,艾法科技股份有限公司
硬體,台北市內湖區,大學,不拘,45,其他電子零組件相關業,日班,2,35000,硬體助理工程師,誠釱科技股份有限公司
硬體,台中市西屯區,碩士,不拘,3,廣告行銷公關業,日班,0,3000,活動硬體人員,小弧子創意有限公司
硬體,新北市三重區,碩士,不拘,15,其它軟體及網路相關業,日班,0,45000,硬體mis維護工程師,冠理科技股份有限公司
硬體,桃園市中壢區,碩士,不拘,40,電腦及其週邊設備製造業,日班,0,50000,高級硬體工程師,寶虹電子股份有限公司
硬體,台中市西區,專科,不拘,0,百貨相關業,夜班,0,37500,硬體維修工程師,廣三SOGO_廣三崇光國際開發股份有限公司
硬體,新北市三重區,大學,不拘,73,消費性電子產品製造業,日班,4,43000,硬體工程師,銓盛電子股份有限公司
硬體,台北市信義區,專科,不拘,0,舞台架設及視聽工程業,日班,0,34000,演唱會硬體執行助理,城鎮事業有限公司
硬體,新竹縣竹北市,大學,不拘,3200,電腦及其週邊設備製造業,夜班,0,32500,【竹北廠】研發單位-硬體研發-實習生,智邦科技股份有限公司
硬體,嘉義市,碩士,不拘,180,醫院,日班,1,41500,硬體維護工程師,慶昇醫療社團法人慶昇醫院
硬體,新北市中和區,大學,不拘,70,消費性電子產品製造業,日班,1,57500,硬體工程師,競鋒科技有限公司
硬體,新北市新店區,碩士,不拘,580,電腦及其週邊設備製造業,夜班,0,35000,硬體研發工程師(UP),研揚科技股份有限公司
硬體,台中市西屯區,大學,不拘,160,其他電子零組件相關業,日班,6,47500,硬體設計工程師,寧茂企業股份有限公司
機械,台中市西屯區,碩士,不拘,60,其他機械製造修配業,日班,2,33500,工業設計員(33000起薪，無經驗可),鴻佑機械鈑金有限公司
機械,高雄市大寮區,大學,不拘,85,通用機械設備製造修配業,日班,2,45000,機械繪圖工程師,頂瑞機械股份有限公司
機械,嘉義縣民雄鄉,碩士,不拘,280,金屬加工用機械製造修配業,日班,2,37500,機械組立人員(民雄廠),遠東機械工業股份有限公司
機械,新北市八里區,專科,不拘,10,電力機械器材製造修配業,日班,3,52500,機械繪圖,弘鈺機械工業有限公司
機械,新北市土城區,專科,不拘,95,金屬加工用機械製造修配業,夜班,0,41000,機械裝配人員,先鋒機械股份有限公司
機械,高雄市鳥松區,專科,不拘,480,自動控制相關業,夜班,0,38500,(3)製造部-機械組裝人員_(高雄),廣運機械工程股份有限公司
機械,新北市汐止區,大學,不拘,0,專用生產機械製造修配業,日班,0,47500,機械組裝測試工程師,鼎立豐機械有限公司
機械,台中市西屯區,碩士,不拘,127,金屬加工用機械製造修配業,日班,0,40000,機械組立人員,鍵和機械股份有限公司
機械,台中市南屯區,專科,不拘,235,自動控制相關業,日班,5,40000,機械繪圖員,和和機械股份有限公司
機械,新竹縣湖口鄉,高中職,不拘,30,電力機械器材製造修配業,日班,2,50500,自動化機械設計工程師,佳德精密機械有限公司
機械,南投縣名間鄉,大學,不拘,50,自動控制相關業,日班,7,38500,機械繪圖員,鐠羅機械股份有限公司
機械,台中市大雅區,專科,不拘,100,電力機械器材製造修配業,日班,0,32000,機械組立人員,準力機械股份有限公司
機械,台中市西屯區,碩士,不拘,250,電力機械器材製造修配業,日班,4,36500,機械設計工程師*,裕力機械股份有限公司
機械,桃園市中壢區,專科,不拘,15,機械器具零售業,日班,2,79000,電焊工，繪圖人員，電機配盤，機械加工組裝，,中日機械有限公司
機械,桃園市中壢區,專科,不拘,1300,電力機械器材製造修配業,夜班,2,35000,機械設計工程師(青埔)【IBU】,迅得機械股份有限公司
機械,桃園市中壢區,大學,不拘,1300,電力機械器材製造修配業,夜班,0,30000,【半年、一年】實習生 (青埔),迅得機械股份有限公司
機械,台南市永康區,大學,不拘,50,其他機械製造修配業,日班,6,50000,機械開發工程師,凱泓機械股份有限公司
機械,台南市安南區,碩士,不拘,150,其他機械製造修配業,日班,0,34000,機械組立技術員,樺欽機械廠有限公司
機械,桃園市龜山區,高中以下,不拘,140,其他食品製造業,日班,0,33000,龜山-會計助理,雙葉食品股份有限公司
機械,桃園市龜山區,專科,不拘,41,建築工程業,日班,0,46500,現場工程師,工鼎鋼鐵股份有限公司
機械,台南市安南區,高中以下,不拘,30,其他機械製造修配業,日班,0,31000,機械組立助理（無經驗可）,添聖機械股份有限公司
機械,台中市烏日區,碩士,不拘,50,專用生產機械製造修配業,日班,3,47500,機械設計師,龍進自動機械股份有限公司
機械,新北市新莊區,專科,不拘,20,電力機械器材製造修配業,日班,2,70000,設計機械繪圖人員,華穎精密機械股份有限公司
機械,高雄市大寮區,專科,不拘,30,電力機械器材製造修配業,日班,0,50000,機械設計製圖人員,詠興機械工業有限公司
機械,新北市汐止區,大學,不拘,180,自動控制相關業,日班,5,49500,機械工程師-台北K,興聖機械股份有限公司
機械,台中市烏日區,專科,不拘,100,電力機械器材製造修配業,日班,0,38500,機械組裝人員,台灣艾恩司股份有限公司
機械,台中市烏日區,碩士,不拘,0,機械器具批發業,日班,0,37500,機械組配工程師,冠睿機械有限公司
機械,台南市永康區,碩士,不拘,60,通用機械設備製造修配業,日班,3,36500,機械製圖(33K-40K),瑋祥機械股份有限公司
機械,台北市士林區,碩士,不拘,80,專用生產機械製造修配業,日班,2,51000,2D3D製圖人員,啟德包裝機械股份有限公司
機械,台中市西區,專科,不拘,0,其他機械製造修配業,日班,6,49250,機械繪圖助理人員,遠技工程股份有限公司
機械,台中市豐原區,碩士,不拘,75,電力機械器材製造修配業,日班,0,46000,機械組立人員,日意機械股份有限公司
機械,高雄市前鎮區,大學,不拘,180,自動控制相關業,日班,4,49500,機械工程師-高雄,興聖機械股份有限公司
機械,新北市新莊區,碩士,不拘,28,電力機械器材製造修配業,日班,0,42000,模具製作工程師,端揆機械事業有限公司
機械,桃園市蘆竹區,碩士,不拘,180,專用生產機械製造修配業,日班,0,39500,C30-機械組裝工程師,添進裕機械股份有限公司
機械,台北市中山區,專科,不拘,50,其他相關製造業,日班,2,650000,機械工程師,明泰精密機械有限公司
機械,彰化縣埔心鄉,碩士,不拘,30,專用生產機械製造修配業,日班,0,37500,機械組立人員,仕全機械工業有限公司
機械,台北市內湖區,專科,不拘,35,綜合商品批發代理業,日班,3,45000,北區機械維修工程師,艾律德空壓機械有限公司
機械,台中市南屯區,碩士,不拘,25,專用生產機械製造修配業,日班,0,37500,機械裝配員,向應機械工業股份有限公司
機械,新加坡,碩士,不拘,140,人力仲介代徵,日班,0,82500,【新加坡】5/23台北面試會 - 力森諾科半導體材料公司 誠徵 設備工程師助理(中文面試!歡迎應屆畢業生!),台灣英特艾倫人力資源有限公司
機械,桃園市龜山區,專科,不拘,12000,被動電子元件製造業,日班,3,41000,研發樣製副工程師(機械/設備背景)@桃園_可配合桃園市青年安薪就業讚方案_01090032,乾坤科技股份有限公司_台達電子集團
機械,嘉義縣民雄鄉,碩士,不拘,280,金屬加工用機械製造修配業,日班,5,38500,鋼鐵部-生管人員(頭橋廠),遠東機械工業股份有限公司
機械,台中市烏日區,大學,不拘,50,專用生產機械製造修配業,日班,5,40000,生管專員,龍進自動機械股份有限公司
機械,台中市南屯區,大學,不拘,100,通用機械設備製造修配業,日班,3,43000,機械設計工程師,霄特國際股份有限公司
機械,桃園市龜山區,大學,不拘,0,專用生產機械製造修配業,日班,3,36000,機械設計工程師,謚欣機械工程股份有限公司
機械,台中市豐原區,碩士,不拘,25,其他機械製造修配業,日班,4,40000,機械設計／繪圖人員,快得機械工業有限公司
機械,桃園市中壢區,大學,不拘,1400,汽車及其零件製造業,日班,0,58500,【中壢廠】職業安全衛生管理師,六和機械股份有限公司
機械,桃園市蘆竹區,碩士,不拘,45,自動控制相關業,夜班,2,36000,機械設計工程師,璉鐵機械工業股份有限公司
機械,嘉義市,專科,不拘,280,金屬加工用機械製造修配業,日班,0,40000,鋼鐵部-技術員(忠孝廠),遠東機械工業股份有限公司
機械,台中市神岡區,碩士,不拘,40,專用生產機械製造修配業,日班,0,50000,PLC電控工程師,永烜機械科技有限公司
機械,台中市神岡區,專科,不拘,700,專用生產機械製造修配業,夜班,1,40000,產品研發工程師,永進機械工業股份有限公司
機械,新竹市,碩士,不拘,0,通用機械設備製造修配業,日班,0,51500,機械組立技師,秋榮機械股份有限公司
機械,桃園市八德區,專科,不拘,25,精密儀器相關製造業,日班,0,1600,機械組裝技術員,群智自動化機械有限公司
機械,台中市神岡區,高中以下,不拘,700,專用生產機械製造修配業,夜班,0,38500,售服維修工程師【工作地:台中，無經驗可，並輔導取得專業證照】,永進機械工業股份有限公司
機械,桃園市中壢區,專科,不拘,1300,電力機械器材製造修配業,夜班,2,45000,機械設計高級/資深工程師(青埔)【IBU】,迅得機械股份有限公司
機械,台中市神岡區,專科,不拘,24,專用生產機械製造修配業,日班,0,46000,機械組立人員【歡迎新鮮人加入】,瑋泰機械有限公司
機械,桃園市龜山區,碩士,不拘,15,電力機械器材製造修配業,日班,0,43000,機械組立工程師/助理工程師,久越機械工程有限公司
機械,彰化縣大村鄉,碩士,不拘,85,專用生產機械製造修配業,日班,0,37500,技術員,昇威機械股份有限公司
機械,台中市太平區,碩士,不拘,50,電力機械器材製造修配業,日班,0,35000,機械組立技術人員,聯恆精密機械股份有限公司
機械,台中市西區,專科,不拘,11,電力機械器材製造修配業,日班,3,34000,Administrative Specialist / 行政專員  (國外業務助理),台灣力盟有限公司
機械,新竹縣竹北市,大學,不拘,15,金屬加工用機械製造修配業,日班,7,63500,機械設計工程師,叡億機械股份有限公司
機械,嘉義縣太保市,高中職,不拘,50,電力機械器材製造修配業,夜班,0,36500,機械組立人員,震錩塑膠機械廠股份有限公司
機械,台中市大里區,專科,不拘,72,其他機械製造修配業,日班,0,35000,機械設備組裝人員,中義科技機械股份有限公司
機械,台中市西屯區,專科,不拘,330,通用機械設備製造修配業,日班,0,40000,總務管理師,程泰機械股份有限公司
機械,彰化縣埤頭鄉,專科,不拘,16,其他機械製造修配業,日班,2,32250,【零經驗可】機械設備組立員,見春機械工業有限公司
機械,台中市烏日區,專科,不拘,50,專用生產機械製造修配業,日班,3,52500,線切割工程師,龍進自動機械股份有限公司
